Indicador;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
IPCA;2023-01-25;3/2024;0,6187;0,6062;0,2383;-0,1422;1,4469;106;0
IPCA;2023-01-25;4/2024;1,1659;1,1544;0,2418;0,6109;1,9156;105;0
IPCA;2023-01-26;1/2023;1,8949;1,8714;0,2789;1,1855;2,5506;103;1
IPCA;2023-01-26;2/2023;1,3123;1,2904;0,2336;0,7516;2,0111;102;1
IPCA;2023-01-26;3/2023;0,8645;0,8524;0,1853;0,3249;1,4064;102;1
IPCA;2023-01-26;4/2023;1,3767;1,3763;0,2068;0,9027;2,1753;102;1
IPCA;2023-01-26;1/2024;1,2737;1,2551;0,2323;0,7317;1,8511;81;1
IPCA;2023-01-26;2/2024;0,8421;0,8021;0,2144;0,4105;1,5487;81;1
IPCA;2023-01-26;3/2024;0,6398;0,6313;0,2344;0,0938;1,4469;80;1
IPCA;2023-01-26;4/2024;1,1806;1,1525;0,253;0,6109;1,9156;80;1
IPCA;2023-01-26;1/2023;1,898;1,8909;0,2737;1,1855;2,5506;138;0
IPCA;2023-01-26;2/2023;1,3041;1,2703;0,238;0,7516;2,0111;136;0
IPCA;2023-01-26;3/2023;0,8577;0,8474;0,1865;0,1926;1,4064;136;0
IPCA;2023-01-26;4/2023;1,3539;1,3465;0,2106;0,7482;2,1753;136;0
IPCA;2023-01-26;1/2024;1,2699;1,2551;0,2375;0,7317;1,8511;107;0
IPCA;2023-01-26;2/2024;0,8249;0,802;0,2111;0,4105;1,5487;107;0
IPCA;2023-01-26;3/2024;0,6187;0,6062;0,2383;-0,1422;1,4469;106;0
IPCA;2023-01-26;4/2024;1,1661;1,1544;0,2415;0,6109;1,9156;105;0
IPCA;2023-01-27;1/2023;2,0351;2,0026;0,286;1,3561;2,906;104;1
IPCA;2023-01-27;2/2023;1,3614;1,356;0,2554;0,822;2,1451;104;1
IPCA;2023-01-27;3/2023;0,8782;0,8924;0,1818;0,3249;1,4064;104;1
IPCA;2023-01-27;4/2023;1,3835;1,3764;0,194;0,9027;2,1753;104;1
IPCA;2023-01-27;1/2024;1,292;1,2702;0,2423;0,7618;1,8513;84;1
IPCA;2023-01-27;2/2024;0,8383;0,802;0,2179;0,4306;1,5487;85;1
IPCA;2023-01-27;3/2024;0,6362;0,6464;0,2206;0,1398;1,457;84;1
IPCA;2023-01-27;4/2024;1,1779;1,1845;0,232;0,6109;1,8513;83;1
IPCA;2023-01-27;1/2023;1,9839;1,9525;0,2942;1,2047;2,906;140;0
IPCA;2023-01-27;2/2023;1,3322;1,3156;0,252;0,822;2,1451;138;0
IPCA;2023-01-27;3/2023;0,8725;0,8775;0,1854;0,1926;1,4064;138;0
IPCA;2023-01-27;4/2023;1,3724;1,3673;0,2026;0,7482;2,1753;138;0
IPCA;2023-01-27;1/2024;1,2817;1,2653;0,2466;0,7618;1,8513;108;0
IPCA;2023-01-27;2/2024;0,8253;0,802;0,2096;0,4306;1,5487;109;0
IPCA;2023-01-27;3/2024;0,6171;0,6012;0,2296;-0,1422;1,457;108;0
IPCA;2023-01-27;4/2024;1,1705;1,158;0,2388;0,6109;1,9156;107;0
IPCA;2023-01-30;1/2023;2,0306;2,0131;0,2828;1,3561;2,906;109;1
IPCA;2023-01-30;2/2023;1,3714;1,3561;0,2559;0,822;2,1451;109;1
IPCA;2023-01-30;3/2023;0,8834;0,8924;0,1768;0,3249;1,4064;109;1
IPCA;2023-01-30;4/2023;1,3789;1,3661;0,1895;0,9027;2,1753;109;1
IPCA;2023-01-30;1/2024;1,2942;1,2852;0,242;0,7618;1,8513;87;1
IPCA;2023-01-30;2/2024;0,8448;0,8021;0,2148;0,4306;1,5487;88;1
IPCA;2023-01-30;3/2024;0,6389;0,6413;0,2144;0,1398;1,457;87;1
IPCA;2023-01-30;4/2024;1,1622;1,1654;0,2316;0,6109;1,8513;86;1
IPCA;2023-01-30;1/2023;1,9938;1,9625;0,2882;1,3561;2,906;140;0
IPCA;2023-01-30;2/2023;1,3411;1,3254;0,2553;0,822;2,1451;138;0
IPCA;2023-01-30;3/2023;0,8752;0,8825;0,1846;0,1926;1,4064;138;0
IPCA;2023-01-30;4/2023;1,3785;1,3762;0,1957;0,9027;2,1753;138;0
IPCA;2023-01-30;1/2024;1,2826;1,2653;0,2457;0,7618;1,8513;108;0
IPCA;2023-01-30;2/2024;0,83;0,8021;0,2084;0,4306;1,5487;109;0
IPCA;2023-01-30;3/2024;0,6215;0,6062;0,2292;-0,1422;1,457;108;0
IPCA;2023-01-30;4/2024;1,1702;1,158;0,24;0,6109;1,9156;107;0
IPCA;2023-01-31;1/2023;2,0386;2,0133;0,2885;1,3561;2,906;110;1
IPCA;2023-01-31;2/2023;1,3677;1,356;0,2571;0,822;2,1451;110;1
IPCA;2023-01-31;3/2023;0,8843;0,8924;0,176;0,3249;1,4064;110;1
IPCA;2023-01-31;4/2023;1,3825;1,3712;0,1904;0,9027;2,1753;110;1
IPCA;2023-01-31;1/2024;1,2866;1,275;0,2444;0,7618;1,8513;89;1
IPCA;2023-01-31;2/2024;0,8447;0,8021;0,2125;0,4306;1,5487;90;1
IPCA;2023-01-31;3/2024;0,644;0,6514;0,218;0,1398;1,457;89;1
IPCA;2023-01-31;4/2024;1,1625;1,1654;0,23;0,6109;1,8513;88;1
IPCA;2023-01-31;1/2023;1,9968;1,9625;0,2928;1,3561;2,906;140;0
IPCA;2023-01-31;2/2023;1,3379;1,3204;0,2537;0,822;2,1451;138;0
IPCA;2023-01-31;3/2023;0,8774;0,8825;0,181;0,1926;1,4064;138;0
IPCA;2023-01-31;4/2023;1,3802;1,3762;0,196;0,9027;2,1753;138;0
IPCA;2023-01-31;1/2024;1,2822;1,2653;0,2457;0,7618;1,8513;108;0
IPCA;2023-01-31;2/2024;0,8287;0,8021;0,2078;0,4306;1,5487;109;0
IPCA;2023-01-31;3/2024;0,6242;0,6062;0,2255;-0,1422;1,457;108;0
IPCA;2023-01-31;4/2024;1,17;1,158;0,2402;0,6109;1,9156;107;0
IPCA;2023-02-01;1/2023;2,0361;2,0124;0,298;1,3561;2,906;99;1
IPCA;2023-02-01;2/2023;1,3742;1,3561;0,2544;0,8323;2,1451;99;1
IPCA;2023-02-01;3/2023;0,8919;0,8926;0,1738;0,3249;1,4064;99;1
IPCA;2023-02-01;4/2023;1,377;1,3765;0,1757;0,9027;1,7602;99;1
IPCA;2023-02-01;1/2024;1,282;1,2752;0,2498;0,7618;1,8513;82;1
IPCA;2023-02-01;2/2024;0,8467;0,8021;0,2187;0,4306;1,5487;83;1
IPCA;2023-02-01;3/2024;0,6478;0,6464;0,2183;0,1398;1,457;82;1
IPCA;2023-02-01;4/2024;1,1615;1,1845;0,2306;0,6109;1,8513;81;1
IPCA;2023-02-01;1/2023;1,9972;1,9625;0,2943;1,3561;2,906;141;0
IPCA;2023-02-01;2/2023;1,3383;1,3251;0,2529;0,822;2,1451;139;0
IPCA;2023-02-01;3/2023;0,8785;0,8826;0,1809;0,1926;1,4064;139;0
IPCA;2023-02-01;4/2023;1,3821;1,3765;0,1941;0,9027;2,1753;139;0
IPCA;2023-02-01;1/2024;1,2848;1,2653;0,246;0,7618;1,8513;109;0
IPCA;2023-02-01;2/2024;0,8306;0,8021;0,2078;0,4306;1,5487;110;0
IPCA;2023-02-01;3/2024;0,6272;0,6112;0,2266;-0,1422;1,457;109;0
IPCA;2023-02-01;4/2024;1,1701;1,1654;0,239;0,6109;1,9156;108;0
IPCA;2023-02-02;1/2023;2,0422;2,0128;0,2951;1,4008;2,906;96;1
IPCA;2023-02-02;2/2023;1,3618;1,3557;0,2568;0,8323;2,1451;96;1
IPCA;2023-02-02;3/2023;0,9003;0,8931;0,1671;0,5007;1,4064;96;1
IPCA;2023-02-02;4/2023;1,3769;1,3712;0,1776;0,9027;1,7602;96;1
IPCA;2023-02-02;1/2024;1,2797;1,2752;0,2498;0,7618;1,8513;80;1
IPCA;2023-02-02;2/2024;0,8442;0,8021;0,2059;0,4306;1,4468;81;1
IPCA;2023-02-02;3/2024;0,6507;0,6464;0,2168;0,1398;1,457;80;1
IPCA;2023-02-02;4/2024;1,1576;1,1727;0,2257;0,7516;1,8513;79;1
IPCA;2023-02-02;1/2023;2,0009;1,9625;0,2913;1,3755;2,906;140;0
IPCA;2023-02-02;2/2023;1,3361;1,3204;0,2476;0,822;2,1451;138;0
IPCA;2023-02-02;3/2023;0,8806;0,8875;0,1793;0,1926;1,4064;138;0
IPCA;2023-02-02;4/2023;1,3809;1,3764;0,1944;0,9027;2,1753;138;0
IPCA;2023-02-02;1/2024;1,2877;1,267;0,2418;0,7618;1,8513;108;0
IPCA;2023-02-02;2/2024;0,8285;0,8021;0,1959;0,4306;1,4468;109;0
IPCA;2023-02-02;3/2024;0,6303;0,6213;0,2257;-0,1422;1,457;108;0
IPCA;2023-02-02;4/2024;1,1658;1,1544;0,2358;0,7516;1,9156;107;0
IPCA;2023-02-03;1/2023;2,0398;2,0022;0,3003;1,4008;2,703;53;1
IPCA;2023-02-03;2/2023;1,3066;1,345;0,2408;0,8323;2,043;53;1
IPCA;2023-02-03;3/2023;0,8851;0,8926;0,1938;0,3249;1,4064;53;1
IPCA;2023-02-03;4/2023;1,3708;1,3561;0,1694;0,9027;1,7602;53;1
IPCA;2023-02-03;1/2024;1,3458;1,3458;0,2716;0,8422;1,9019;39;1
IPCA;2023-02-03;2/2024;0,8719;0,8523;0,2068;0,4306;1,4468;39;1
IPCA;2023-02-03;3/2024;0,6285;0,6012;0,2036;0,2202;1,0536;39;1
IPCA;2023-02-03;4/2024;1,1246;1,1199;0,2058;0,7516;1,5497;38;1
IPCA;2023-02-03;1/2023;2,0084;1,9625;0,2879;1,4008;2,906;139;0
IPCA;2023-02-03;2/2023;1,3412;1,3257;0,2492;0,822;2,1451;137;0
IPCA;2023-02-03;3/2023;0,8814;0,8826;0,1775;0,1926;1,4064;137;0
IPCA;2023-02-03;4/2023;1,3831;1,3765;0,192;0,9027;2,1753;137;0
IPCA;2023-02-03;1/2024;1,292;1,2719;0,2498;0,7618;1,9019;108;0
IPCA;2023-02-03;2/2024;0,836;0,8021;0,1967;0,4306;1,4468;109;0
IPCA;2023-02-03;3/2024;0,6344;0,6363;0,2238;-0,1422;1,457;108;0
IPCA;2023-02-03;4/2024;1,1741;1,1727;0,2341;0,7516;1,9156;107;0
IPCA;2023-02-06;1/2023;2,054;1,9945;0,295;1,4065;2,703;52;1
IPCA;2023-02-06;2/2023;1,3135;1,3506;0,246;0,8323;2,043;52;1
IPCA;2023-02-06;3/2023;0,8791;0,8851;0,1872;0,3249;1,4064;52;1
IPCA;2023-02-06;4/2023;1,3705;1,3711;0,1784;0,9027;1,7602;52;1
IPCA;2023-02-06;1/2024;1,3096;1,3002;0,2586;0,8422;1,9019;36;1
IPCA;2023-02-06;2/2024;0,8582;0,8561;0,1828;0,4306;1,2048;36;1
IPCA;2023-02-06;3/2024;0,6272;0,6162;0,2129;0,2202;1,0536;36;1
IPCA;2023-02-06;4/2024;1,1498;1,147;0,2346;0,7516;1,8011;35;1
IPCA;2023-02-06;1/2023;2,0104;1,9673;0,2865;1,4008;2,906;138;0
IPCA;2023-02-06;2/2023;1,3456;1,3354;0,2483;0,822;2,1451;136;0
IPCA;2023-02-06;3/2023;0,8884;0,8924;0,1685;0,3249;1,4064;136;0
IPCA;2023-02-06;4/2023;1,3804;1,3764;0,1902;0,9027;2,1753;136;0
IPCA;2023-02-06;1/2024;1,2867;1,267;0,2479;0,7618;1,9019;106;0
IPCA;2023-02-06;2/2024;0,8375;0,8021;0,198;0,4306;1,4468;107;0
IPCA;2023-02-06;3/2024;0,6428;0,6414;0,2125;0,1398;1,457;106;0
IPCA;2023-02-06;4/2024;1,1716;1,158;0,2352;0,7516;1,9156;105;0
IPCA;2023-02-07;1/2023;2,0386;1,9868;0,2814;1,4065;2,703;53;1
IPCA;2023-02-07;2/2023;1,3089;1,3561;0,2441;0,8323;2,043;52;1
IPCA;2023-02-07;3/2023;0,8591;0,8926;0,201;0,2585;1,3561;52;1
IPCA;2023-02-07;4/2023;1,387;1,3887;0,1871;0,9027;1,9155;52;1
IPCA;2023-02-07;1/2024;1,3186;1,3002;0,2501;0,8725;1,9019;36;1
IPCA;2023-02-07;2/2024;0,854;0,8564;0,1965;0,4306;1,2048;36;1
IPCA;2023-02-07;3/2024;0,5989;0,5811;0,2337;-0,0586;1,2048;36;1
IPCA;2023-02-07;4/2024;1,1694;1,1846;0,2518;0,7516;1,8011;35;1
IPCA;2023-02-07;1/2023;2,0168;1,9725;0,2869;1,4008;2,906;141;0
IPCA;2023-02-07;2/2023;1,3493;1,3556;0,2473;0,822;2,1451;139;0
IPCA;2023-02-07;3/2023;0,8831;0,8924;0,1786;0,2585;1,4064;139;0
IPCA;2023-02-07;4/2023;1,3846;1,3765;0,1934;0,9027;2,1753;139;0
IPCA;2023-02-07;1/2024;1,2896;1,2687;0,2468;0,7618;1,9019;109;0
IPCA;2023-02-07;2/2024;0,8393;0,8071;0,1992;0,4306;1,4468;110;0
IPCA;2023-02-07;3/2024;0,6428;0,6414;0,2269;-0,0586;1,457;109;0
IPCA;2023-02-07;4/2024;1,1767;1,1786;0,2357;0,7516;1,9156;108;0
IPCA;2023-02-08;1/2023;2,0174;1,9726;0,2807;1,3056;2,6216;50;1
IPCA;2023-02-08;2/2023;1,3085;1,3558;0,2545;0,7016;2,043;49;1
IPCA;2023-02-08;3/2023;0,8696;0,9025;0,2056;0,2585;1,3561;49;1
IPCA;2023-02-08;4/2023;1,401;1,3911;0,1967;0,8524;1,9155;49;1
IPCA;2023-02-08;1/2024;1,3196;1,3002;0,2561;0,8725;1,9019;32;1
IPCA;2023-02-08;2/2024;0,8574;0,8322;0,1787;0,5005;1,2048;32;1
IPCA;2023-02-08;3/2024;0,6033;0,6162;0,2376;-0,0586;1,2048;32;1
IPCA;2023-02-08;4/2024;1,166;1,1676;0,2612;0,7516;1,8011;32;1
IPCA;2023-02-08;1/2023;2,0157;1,9726;0,2886;1,3056;2,906;141;0
IPCA;2023-02-08;2/2023;1,3473;1,3556;0,2507;0,7016;2,1451;139;0
IPCA;2023-02-08;3/2023;0,8829;0,8924;0,179;0,2585;1,4064;139;0
IPCA;2023-02-08;4/2023;1,3844;1,3765;0,1943;0,8524;2,1753;139;0
IPCA;2023-02-08;1/2024;1,2895;1,2687;0,2469;0,7618;1,9019;109;0
IPCA;2023-02-08;2/2024;0,8394;0,8071;0,1991;0,4306;1,4468;110;0
IPCA;2023-02-08;3/2024;0,6429;0,6414;0,227;-0,0586;1,457;109;0
IPCA;2023-02-08;4/2024;1,1766;1,1786;0,2358;0,7516;1,9156;108;0
IPCA;2023-02-09;1/2023;1,9974;1,9673;0,2913;1,3358;2,5707;52;1
IPCA;2023-02-09;2/2023;1,3239;1,345;0,2829;0,7016;2,1756;51;1
IPCA;2023-02-09;3/2023;0,8601;0,8926;0,2106;0,2585;1,3561;51;1
IPCA;2023-02-09;4/2023;1,401;1,3911;0,1997;0,8524;1,9155;51;1
IPCA;2023-02-09;1/2024;1,3265;1,3055;0,2563;0,8725;1,9019;34;1
IPCA;2023-02-09;2/2024;0,8536;0,8322;0,1889;0,5005;1,2048;34;1
IPCA;2023-02-09;3/2024;0,6078;0,6162;0,2322;-0,0586;1,2048;34;1
IPCA;2023-02-09;4/2024;1,1754;1,1882;0,2542;0,7516;1,8011;33;1
IPCA;2023-02-09;1/2023;1,9925;1,9573;0,2835;1,3358;2,8343;142;0
IPCA;2023-02-09;2/2023;1,3468;1,3503;0,2524;0,7016;2,1756;140;0
IPCA;2023-02-09;3/2023;0,8822;0,8924;0,1813;0,2585;1,4064;140;0
IPCA;2023-02-09;4/2023;1,3899;1,3883;0,1941;0,8524;2,1753;140;0
IPCA;2023-02-09;1/2024;1,2908;1,2751;0,2467;0,7618;1,9019;110;0
IPCA;2023-02-09;2/2024;0,8375;0,8021;0,201;0,4306;1,4468;111;0
IPCA;2023-02-09;3/2024;0,6426;0,6414;0,2262;-0,0586;1,457;110;0
IPCA;2023-02-09;4/2024;1,1772;1,1786;0,2356;0,7516;1,9156;108;0
IPCA;2023-02-10;1/2023;1,9843;1,9371;0,2564;1,3358;2,5805;68;1
IPCA;2023-02-10;2/2023;1,3768;1,3663;0,2736;0,7016;2,1756;67;1
IPCA;2023-02-10;3/2023;0,895;0,9026;0,2104;0,2585;1,4064;67;1
IPCA;2023-02-10;4/2023;1,3888;1,3661;0,1876;0,8524;1,9155;67;1
IPCA;2023-02-10;1/2024;1,29;1,2752;0,246;0,8017;1,9019;51;1
IPCA;2023-02-10;2/2024;0,8473;0,8021;0,1804;0,5509;1,2154;51;1
IPCA;2023-02-10;3/2024;0,6309;0,6514;0,2404;-0,0586;1,2048;51;1
IPCA;2023-02-10;4/2024;1,2184;1,2144;0,2877;0,6625;1,9156;50;1
IPCA;2023-02-10;1/2023;1,9978;1,9621;0,2735;1,3358;2,8343;141;0
IPCA;2023-02-10;2/2023;1,3617;1,3558;0,2482;0,7016;2,1756;139;0
IPCA;2023-02-10;3/2023;0,8928;0,8936;0,1836;0,2585;1,4064;139;0
IPCA;2023-02-10;4/2023;1,3954;1,3903;0,1884;0,8524;2,1753;139;0
IPCA;2023-02-10;1/2024;1,2926;1,2751;0,2472;0,7618;1,9019;110;0
IPCA;2023-02-10;2/2024;0,8477;0,8121;0,2046;0,4306;1,4468;111;0
IPCA;2023-02-10;3/2024;0,6527;0,6514;0,2284;-0,0586;1,457;111;0
IPCA;2023-02-10;4/2024;1,1838;1,1744;0,2442;0,6625;1,9156;109;0
IPCA;2023-02-13;1/2023;1,9699;1,9219;0,2624;1,3358;2,5805;67;1
IPCA;2023-02-13;2/2023;1,383;1,3611;0,2774;0,7016;2,1756;66;1
IPCA;2023-02-13;3/2023;0,8905;0,8975;0,2196;0,2585;1,4064;66;1
IPCA;2023-02-13;4/2023;1,3989;1,3784;0,1912;0,8524;1,9155;66;1
IPCA;2023-02-13;1/2024;1,2981;1,2803;0,2439;0,8017;1,9019;52;1
IPCA;2023-02-13;2/2024;0,853;0,8071;0,1806;0,5509;1,2154;52;1
IPCA;2023-02-13;3/2024;0,6367;0,6514;0,2398;-0,0586;1,2048;52;1
IPCA;2023-02-13;4/2024;1,2305;1,2436;0,2896;0,6625;1,9156;51;1
IPCA;2023-02-13;1/2023;1,9985;1,9623;0,2726;1,3358;2,8343;142;0
IPCA;2023-02-13;2/2023;1,3657;1,356;0,2496;0,7016;2,1756;140;0
IPCA;2023-02-13;3/2023;0,8906;0,8931;0,1846;0,2585;1,4064;140;0
IPCA;2023-02-13;4/2023;1,3948;1,3883;0,1879;0,8524;2,1753;140;0
IPCA;2023-02-13;1/2024;1,2943;1,2752;0,2469;0,7618;1,9019;111;0
IPCA;2023-02-13;2/2024;0,8482;0,8121;0,2038;0,4306;1,4468;112;0
IPCA;2023-02-13;3/2024;0,654;0,6514;0,2279;-0,0586;1,457;112;0
IPCA;2023-02-13;4/2024;1,1793;1,1713;0,2474;0,6625;1,9156;110;0
IPCA;2023-02-14;1/2023;1,957;1,9116;0,2519;1,3358;2,5805;66;1
IPCA;2023-02-14;2/2023;1,3837;1,3558;0,2859;0,7016;2,1756;65;1
IPCA;2023-02-14;3/2023;0,8929;0,8925;0,1978;0,2835;1,4064;65;1
IPCA;2023-02-14;4/2023;1,402;1,3691;0,2059;0,8524;2,1753;65;1
IPCA;2023-02-14;1/2024;1,2936;1,2751;0,2469;0,8017;1,9019;52;1
IPCA;2023-02-14;2/2024;0,8565;0,8071;0,1744;0,5509;1,2154;52;1
IPCA;2023-02-14;3/2024;0,637;0,6514;0,2065;0,1358;1,0536;52;1
IPCA;2023-02-14;4/2024;1,2186;1,2025;0,2884;0,6625;1,9156;51;1
IPCA;2023-02-14;1/2023;1,9999;1,9621;0,2705;1,3358;2,8343;143;0
IPCA;2023-02-14;2/2023;1,367;1,356;0,2493;0,7016;2,1756;140;0
IPCA;2023-02-14;3/2023;0,8918;0,8977;0,1839;0,2585;1,4064;140;0
IPCA;2023-02-14;4/2023;1,3948;1,3883;0,1879;0,8524;2,1753;140;0
IPCA;2023-02-14;1/2024;1,2907;1,275;0,2433;0,7618;1,9019;111;0
IPCA;2023-02-14;2/2024;0,8525;0,8122;0,2024;0,4306;1,4468;112;0
IPCA;2023-02-14;3/2024;0,6581;0,6514;0,2261;-0,0586;1,457;112;0
IPCA;2023-02-14;4/2024;1,1789;1,1713;0,2482;0,6625;1,9156;110;0
IPCA;2023-02-15;1/2023;1,9583;1,9219;0,2503;1,3358;2,5805;67;1
IPCA;2023-02-15;2/2023;1,3915;1,4166;0,2857;0,7016;2,1756;66;1
IPCA;2023-02-15;3/2023;0,8896;0,8925;0,1993;0,2835;1,4064;66;1
IPCA;2023-02-15;4/2023;1,4028;1,3784;0,2043;0,8524;2,1753;66;1
IPCA;2023-02-15;1/2024;1,2838;1,2751;0,2527;0,7618;1,9019;54;1
IPCA;2023-02-15;2/2024;0,8488;0,8071;0,1801;0,4406;1,2154;54;1
IPCA;2023-02-15;3/2024;0,6528;0,6514;0,2309;0,1358;1,457;54;1
IPCA;2023-02-15;4/2024;1,2244;1,2047;0,2854;0,6625;1,9156;53;1
IPCA;2023-02-15;1/2023;1,9987;1,9573;0,2697;1,3358;2,8343;144;0
IPCA;2023-02-15;2/2023;1,3659;1,3558;0,2476;0,7016;2,1756;141;0
IPCA;2023-02-15;3/2023;0,8938;0,9025;0,1837;0,2585;1,4064;141;0
IPCA;2023-02-15;4/2023;1,3969;1,3963;0,1875;0,8524;2,1753;141;0
IPCA;2023-02-15;1/2024;1,2908;1,2751;0,2422;0,7618;1,9019;112;0
IPCA;2023-02-15;2/2024;0,8525;0,8122;0,2015;0,4306;1,4468;113;0
IPCA;2023-02-15;3/2024;0,6583;0,6514;0,2251;-0,0586;1,457;113;0
IPCA;2023-02-15;4/2024;1,1795;1,1727;0,2472;0,6625;1,9156;111;0
IPCA;2023-02-16;1/2023;1,974;1,9372;0,2359;1,5205;2,5805;62;1
IPCA;2023-02-16;2/2023;1,4092;1,4568;0,259;0,8323;2,0431;61;1
IPCA;2023-02-16;3/2023;0,8878;0,8925;0,1897;0,2835;1,4064;61;1
IPCA;2023-02-16;4/2023;1,4389;1,3964;0,2382;1,0134;2,4999;61;1
IPCA;2023-02-16;1/2024;1,2867;1,2802;0,2509;0,7618;1,9019;50;1
IPCA;2023-02-16;2/2024;0,8539;0,8322;0,175;0,4406;1,2154;50;1
IPCA;2023-02-16;3/2024;0,6578;0,6514;0,2333;0,1358;1,457;50;1
IPCA;2023-02-16;4/2024;1,2494;1,2523;0,2935;0,6625;1,9156;50;1
IPCA;2023-02-16;1/2023;2,0014;1,9621;0,2692;1,3358;2,8343;145;0
IPCA;2023-02-16;2/2023;1,3705;1,3561;0,2486;0,7016;2,1756;143;0
IPCA;2023-02-16;3/2023;0,8871;0,9017;0,1825;0,2585;1,4064;143;0
IPCA;2023-02-16;4/2023;1,4081;1,3964;0,2068;0,8524;2,4999;143;0
IPCA;2023-02-16;1/2024;1,2905;1,2752;0,2408;0,7618;1,9019;113;0
IPCA;2023-02-16;2/2024;0,8521;0,8172;0,201;0,4306;1,4468;114;0
IPCA;2023-02-16;3/2024;0,6566;0,6514;0,2241;-0,0586;1,457;114;0
IPCA;2023-02-16;4/2024;1,1844;1,1736;0,2514;0,6625;1,9156;112;0
IPCA;2023-02-17;1/2023;2,0165;2,0081;0,2317;1,4865;2,5552;84;1
IPCA;2023-02-17;2/2023;1,4299;1,4059;0,2665;0,8323;2,1045;83;1
IPCA;2023-02-17;3/2023;0,8859;0,8936;0,172;0,2835;1,2249;83;1
IPCA;2023-02-17;4/2023;1,4535;1,4136;0,2151;1,0134;2,4999;83;1
IPCA;2023-02-17;1/2024;1,3247;1,3056;0,245;0,7618;1,9019;69;1
IPCA;2023-02-17;2/2024;0,8713;0,8423;0,2131;0,4406;1,4468;69;1
IPCA;2023-02-17;3/2024;0,689;0,6715;0,2216;0,1368;1,457;69;1
IPCA;2023-02-17;4/2024;1,2589;1,2458;0,2378;0,7016;1,8513;69;1
IPCA;2023-02-17;1/2023;2,0123;1,9675;0,2473;1,3358;2,8343;146;0
IPCA;2023-02-17;2/2023;1,4021;1,3963;0,2563;0,7016;2,1045;144;0
IPCA;2023-02-17;3/2023;0,8889;0,9027;0,1866;0,2585;1,4064;144;0
IPCA;2023-02-17;4/2023;1,4119;1,398;0,2053;0,8524;2,4999;144;0
IPCA;2023-02-17;1/2024;1,3101;1,2953;0,2317;0,7618;1,9019;114;0
IPCA;2023-02-17;2/2024;0,8566;0,8423;0,2028;0,4306;1,4468;115;0
IPCA;2023-02-17;3/2024;0,6723;0,6613;0,2289;-0,0586;1,457;115;0
IPCA;2023-02-17;4/2024;1,2024;1,1846;0,2413;0,6625;1,8513;113;0
IPCA;2023-02-22;1/2023;2,0386;2,0081;0,2456;1,4865;2,7732;92;1
IPCA;2023-02-22;2/2023;1,4372;1,4059;0,2793;0,8323;2,1045;91;1
IPCA;2023-02-22;3/2023;0,8893;0,8936;0,179;0,2835;1,4064;91;1
IPCA;2023-02-22;4/2023;1,4296;1,4063;0,2312;0,8996;2,4999;91;1
IPCA;2023-02-22;1/2024;1,3108;1,2957;0,2499;0,7618;1,9019;78;1
IPCA;2023-02-22;2/2024;0,8589;0,8323;0,2097;0,4406;1,4468;78;1
IPCA;2023-02-22;3/2024;0,6889;0,6719;0,2215;0,1368;1,457;78;1
IPCA;2023-02-22;4/2024;1,249;1,2268;0,2368;0,7303;1,8513;78;1
IPCA;2023-02-22;1/2023;2,017;1,9786;0,2379;1,4865;2,7732;144;0
IPCA;2023-02-22;2/2023;1,4102;1,3964;0,2539;0,8323;2,1045;142;0
IPCA;2023-02-22;3/2023;0,8891;0,9027;0,1867;0,2585;1,4064;142;0
IPCA;2023-02-22;4/2023;1,412;1,3975;0,2075;0,8996;2,4999;142;0
IPCA;2023-02-22;1/2024;1,3139;1,2957;0,232;0,7618;1,9019;112;0
IPCA;2023-02-22;2/2024;0,8606;0,8423;0,2037;0,4306;1,4468;113;0
IPCA;2023-02-22;3/2024;0,674;0,6613;0,23;-0,0586;1,457;113;0
IPCA;2023-02-22;4/2024;1,206;1,2025;0,243;0,6625;1,8513;111;0
IPCA;2023-02-23;1/2023;2,0396;2,0183;0,246;1,4865;2,7732;92;1
IPCA;2023-02-23;2/2023;1,4393;1,4012;0,272;0,8323;2,1045;92;1
IPCA;2023-02-23;3/2023;0,8911;0,8931;0,178;0,2835;1,4064;92;1
IPCA;2023-02-23;4/2023;1,4206;1,4063;0,2167;0,8996;2,4999;92;1
IPCA;2023-02-23;1/2024;1,3119;1,2957;0,2496;0,7618;1,9019;78;1
IPCA;2023-02-23;2/2024;0,8559;0,8323;0,2144;0,4306;1,4468;78;1
IPCA;2023-02-23;3/2024;0,6885;0,6719;0,2214;0,1368;1,457;78;1
IPCA;2023-02-23;4/2024;1,2435;1,224;0,2335;0,7303;1,8513;77;1
IPCA;2023-02-23;1/2023;2,0167;1,9786;0,2382;1,4865;2,7732;144;0
IPCA;2023-02-23;2/2023;1,41;1,3964;0,2533;0,8323;2,1045;142;0
IPCA;2023-02-23;3/2023;0,8913;0,9027;0,1853;0,2585;1,4064;142;0
IPCA;2023-02-23;4/2023;1,411;1,3964;0,2073;0,8996;2,4999;142;0
IPCA;2023-02-23;1/2024;1,314;1,2957;0,2321;0,7618;1,9019;112;0
IPCA;2023-02-23;2/2024;0,8607;0,8423;0,2037;0,4306;1,4468;113;0
IPCA;2023-02-23;3/2024;0,6737;0,6613;0,23;-0,0586;1,457;113;0
