;Unnamed: 0;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais
265;265;2021-10-01;MasterCard;Débito;Básico Nacional;554378;329163;11282241;895511175,47;18;19082,7
266;266;2021-01-01;American Express;Crédito;Empresarial;22003;16255;418972;214563551,64;14309;19104692,52
267;267;2017-04-01;MasterCard;Débito;Básico Internacional;106706322;37719381;773551199;45759419100,04;119214;26515313,32
268;268;2023-04-01;Hipercard;Crédito;Platinum;1243340;1164504;21704950;3748151347,6;1;0,01
269;269;2014-10-01;American Express;Crédito;Intermediário;1555112;947097;21283661;2068588075,32;812288;205053532,8
270;270;2011-10-01;Outras;Débito;Outros;2775183;1121968;26978788;1628458753,79;0;0,0
271;271;2022-01-01;American Express;Crédito;Platinum;2873;2593;82448;21298745,13;2101;1653774,06
272;272;2013-01-01;Outras;Crédito;Outros;692008;113448;355372;50541427,39;22;4612,04
273;273;2019-04-01;MasterCard;Crédito;Intermediário;22641443;15984906;379766862;34565815817,41;3167572;638644562,48
274;274;2013-07-01;Outras;Crédito;Básico Nacional;943137;289133;70785;45495739,23;0;0,0
275;275;2020-01-01;Elo;Pré-Pago;Básico Internacional;3464130;2273099;16206876;644145567,66;0;0,0
276;276;2011-07-01;MasterCard;Crédito;Outros;7731556;2973807;29659436;2552386516,03;6887;929236,08
277;277;2018-01-01;VISA;Pré-Pago;Outros;3462681;2911164;2605149;236923291,09;200443;69088816,84
278;278;2022-07-01;MasterCard;Débito;Corporativo;448;233;116725;11550569,6;3;7393,09
279;279;2016-04-01;Elo;Crédito;Corporativo;16290;10090;6105;99540195,0;0;0,0
280;280;2019-10-01;Outras;Débito;Outros;3479624;1837332;46930899;3884935524,19;0;0,0
281;281;2024-01-01;American Express;Crédito;Básico Nacional;37057;25505;677102;95761295,87;3209;1155708,83
282;282;2014-07-01;Outras;Crédito;Outros;1087900;308390;2881845;368195378,76;5;480,0
283;283;2019-01-01;MasterCard;Crédito;Platinum;5600108;4382714;170047551;22138402955,76;3247309;923610501,74
284;284;2022-10-01;Hipercard;Crédito;Empresarial;1;1;10183;6529535,87;1;0,01
285;285;2013-10-01;Diners Club;Crédito;Intermediário;354701;316365;4079101;700972363,46;90915;33980968,56
286;286;2012-10-01;American Express;Crédito;Empresarial;200935;38647;765996;145528452,14;29083;13511037,18
287;287;2023-10-01;VISA;Crédito;Premium;7496274;5068990;294453497;57977512121,48;4491294;2291741045,97
288;288;2021-07-01;Bandeira própria;Crédito;Básico Nacional;1938972;535612;2741493;521339586,1;0;0,0
289;289;2013-10-01;VISA;Débito;Empresarial;1367031;589442;10077982;1187969174,74;0;0,0
290;290;2016-07-01;MasterCard;Débito;Empresarial;344708;102259;1643261;219145610,05;292;186375,6
291;291;2017-07-01;VISA;Crédito;Básico Internacional;15311072;10764518;189737128;16837350870,82;2978673;301652565,58
292;292;2018-04-01;MasterCard;Crédito;Intermediário;13703651;9589948;224859164;23589120364,56;2463605;586144379,11
293;293;2016-04-01;VISA;Crédito;Outros;3086190;521404;6717590;757777267,49;41254;5499628,85
294;294;2011-07-01;VISA;Crédito;Básico Internacional;19276630;10359854;138726932;12125083904,48;3978236;492008652,41
295;295;2011-04-01;VISA;Crédito;Corporativo;473012;210123;3148443;1252515822,85;154004;67367005,35
296;296;2024-01-01;Elo;Crédito;Platinum;184620;96660;3464355;530583083,98;5366;1261233,71
297;297;2021-07-01;VISA;Débito;Platinum;1916493;1089396;38049764;3646578436,23;442;88236,65
298;298;2015-10-01;Bandeira própria;Débito;Outros;1590520;435696;3243116;215016150,34;121109;3406052,22
299;299;2020-07-01;MasterCard;Crédito;Platinum;7165375;5803369;195692548;28246331482,57;1477824;370989172,96
300;300;2012-01-01;MasterCard;Crédito;Platinum;3256260;1894780;47786676;6480386305,33;2258639;532664634,07
301;301;2024-04-01;Elo;Pré-Pago;Premium;6770;0;1427;110816,01;0;0,0
302;302;2021-07-01;MasterCard;Crédito;Premium;2555517;2074871;131412643;27136054908,91;1762172;966941870,91
303;303;2020-01-01;VISA;Débito;Básico Internacional;93710362;27541293;505181447;34415124217,53;41620;6418785,31
304;304;2023-01-01;American Express;Crédito;Empresarial;26598;18382;529885;356075147,53;25707;44451624,54
305;305;2021-04-01;VISA;Crédito;Outros;9880318;1904023;26253418;2698280828,34;88254;25284549,03
306;306;2019-07-01;MasterCard;Pré-Pago;Básico Nacional;98943;22712;279654;15529708,32;0;0,0
307;307;2022-10-01;Hipercard;Crédito;Intermediário;411;20;86;9411,08;1;0,01
308;308;2022-07-01;MasterCard;Débito;Platinum;1120864;616523;17359392;1315065580,88;6327;2708842,08
309;309;2020-04-01;Bandeira própria;Crédito;Outros;7230012;5121579;8354152;1013372201,92;0;0,0
310;310;2013-04-01;VISA;Crédito;Premium;498308;350229;22339485;3722753434,17;1270295;445645252,03
311;311;2020-07-01;VISA;Débito;Premium;535656;283432;6044512;707314950,17;20;4762,87
312;312;2022-10-01;MasterCard;Pré-Pago;Empresarial;2282694;881260;27461077;1906353988,44;7800;1274130,45
313;313;2014-01-01;American Express;Crédito;Outros;33;18;1160;94605,5;45;5726,8
314;314;2021-01-01;American Express;Crédito;Intermediário;574163;348180;7818627;1349996974,89;54516;20703988,43
315;315;2023-04-01;VISA;Crédito;Corporativo;598732;344567;6503240;2739727368,89;333860;318640935,26
316;316;2021-10-01;American Express;Crédito;Intermediário;468261;331442;8801209;1556259279,42;60742;30173540,94
317;317;2014-04-01;Elo;Crédito;Básico Nacional;4373545;1425504;11115410;615034659,08;90;3972,54
318;318;2019-01-01;VISA;Crédito;Básico Internacional;20606619;13107115;229206030;20805194207,73;1720204;281972691,87
319;319;2017-07-01;Bandeira própria;Débito;Outros;1687278;477645;3608093;219687864,78;87799;2692148,38
320;320;2023-10-01;Outras;Débito;Básico Internacional;179380;138878;613575;46246867,92;0;0,0
321;321;2017-10-01;MasterCard;Débito;Empresarial;264572;77659;1489099;196942658,89;340;230919,1
322;322;2023-07-01;American Express;Crédito;Empresarial;27741;19039;609656;399183346,4;28837;42690132,56
323;323;2019-10-01;VISA;Crédito;Intermediário;7383819;5311727;184912861;22281178690,69;1967433;532754661,59
324;324;2015-01-01;MasterCard;Débito;Empresarial;444680;116693;1757105;237629054,75;583;315651,37
325;325;2012-01-01;VISA;Crédito;Básico Nacional;33085613;16769680;147858057;11039036410,62;123555;8260256,64
326;326;2018-01-01;Elo;Débito;Outros;54350650;21847342;260455472;15057466042,64;0;0,0
327;327;2016-10-01;Elo;Crédito;Corporativo;17482;11293;6169;108392009,33;0;0,0
328;328;2015-04-01;Bandeira própria;Crédito;Outros;576205;184496;1693804;163171948,43;0;0,0
329;329;2022-04-01;Elo;Débito;Básico Internacional;69431;59153;578857;33395692,16;0;0,0
330;330;2020-07-01;American Express;Crédito;Corporativo;83880;60345;1126259;418445735,07;115841;113088385,46
331;331;2016-07-01;Elo;Débito;Outros;44441399;15121589;151242006;8584622752,9;0;0,0
332;332;2016-07-01;Diners Club;Crédito;Premium;4;2;13;2276,29;0;0,0
333;333;2022-07-01;MasterCard;Débito;Intermediário;77811802;50283648;902667566;48599332350,55;42695;8859409,73
334;334;2017-10-01;VISA;Crédito;Básico Nacional;23375673;11148323;152753307;12402564610,35;458635;19242486,11
335;335;2012-07-01;Bandeira própria;Crédito;Outros;609453;187975;1113274;99566344,96;0;0,0
336;336;2023-04-01;Outras;Débito;Outros;3281400;1591669;40431369;3889762004,51;0;0,0
337;337;2022-01-01;MasterCard;Débito;Corporativo;1127;718;118602;10618596,49;2;1179,17
338;338;2021-01-01;Elo;Crédito;Corporativo;24106;13163;45707;104809129,06;63;42203,9
339;339;2023-10-01;VISA;Crédito;Platinum;9842020;7221154;318504198;48871458242,56;2417099;817568796,81
340;340;2018-04-01;VISA;Crédito;Platinum;4712601;3477164;164416519;20232752398,25;3279696;1013265557,82
341;341;2015-10-01;VISA;Crédito;Platinum;5815687;3973949;154517475;20627329092,76;3691941;930870530,83
342;342;2021-01-01;VISA;Crédito;Premium;1838391;1332423;76000253;14701937707,33;575014;347667693,28
343;343;2012-01-01;Outras;Crédito;Básico Nacional;530153;192026;43394;21422922,48;0;0,0
344;344;2020-10-01;VISA;Débito;Básico Nacional;9258690;5167831;137748868;10042908771,3;890;171029,49
345;345;2024-04-01;MasterCard;Débito;Premium;650813;346575;8499101;598715502,65;1124;605372,6
346;346;2023-01-01;MasterCard;Pré-Pago;Básico Internacional;220351;137812;756318;50663149,54;1243;134791,17
347;347;2014-01-01;MasterCard;Crédito;Básico Nacional;36715202;14383725;153896103;14023430444,22;24140;968778,08
348;348;2022-10-01;American Express;Crédito;Intermediário;448882;346292;9626019;1672960862,54;80842;41797989,77
349;349;2021-04-01;MasterCard;Crédito;Empresarial;3387080;1951013;27166988;6753398907,26;362898;226745107,08
350;350;2014-07-01;Elo;Crédito;Empresarial;39618;11360;74489;37281223,37;0;0,0
351;351;2023-04-01;MasterCard;Crédito;Empresarial;6101597;2807026;43918732;13108730312,18;687600;441373827,44
352;352;2021-04-01;MasterCard;Crédito;Platinum;11883963;9844024;321724134;40363989654,85;1927239;449119812,45
353;353;2019-07-01;MasterCard;Crédito;Platinum;5863073;4471265;207786438;25157558906,83;3774053;995327210,72
354;354;2015-04-01;MasterCard;Crédito;Intermediário;10509894;6644283;123724249;14976998650,54;2652721;519762826,03
355;355;2022-01-01;VISA;Débito;Premium;635805;338672;10290036;1068600611,36;399;101889,56
356;356;2020-04-01;Elo;Débito;Básico Nacional;164608445;61856529;777786272;49087770767,42;0;0,0
357;357;2019-01-01;MasterCard;Débito;Outros;256290;57576;784455;55829174,39;205;43147,79
358;358;2022-04-01;MasterCard;Crédito;Outros;19881345;6499210;78765041;8805551002,64;90485;14787190,35
359;359;2015-10-01;VISA;Crédito;Básico Nacional;29193148;15128874;165218835;14243805744,87;228485;11116123,66
360;360;2013-07-01;American Express;Crédito;Intermediário;1885185;1131502;20252711;1914484696,35;837038;200510994,68
361;361;2013-04-01;VISA;Crédito;Empresarial;1952351;842883;11872952;4217316118,69;429125;176838636,16
362;362;2017-04-01;MasterCard;Pré-Pago;Básico Internacional;3188;3188;2285;61013,85;0;0,0
363;363;2024-01-01;American Express;Crédito;Premium;550480;436443;16791567;4539876688,05;443756;457435290,46
364;364;2023-01-01;MasterCard;Débito;Premium;546780;351392;7023372;523196315,35;1347;616007,56
365;365;2019-07-01;MasterCard;Débito;Platinum;783331;436206;10941278;847902845,74;3576;1135779,83
366;366;2014-01-01;MasterCard;Débito;Platinum;1061404;486958;7994443;609869730,09;14684;4828473,02
367;367;2021-01-01;VISA;Crédito;Empresarial;1614248;953555;23320893;6165363917,83;265302;236524695,05
368;368;2023-04-01;MasterCard;Débito;Outros;558009;243085;4413215;209200588,05;1097;321687,43
369;369;2015-01-01;VISA;Débito;Outros;4291;4291;6040;297563,81;21;3122,61
370;370;2012-10-01;Outras;Crédito;Básico Nacional;772207;227080;70607;38793773,34;0;0,0
371;371;2020-01-01;Elo;Débito;Básico Nacional;82265138;44263103;585366338;33610614691,22;0;0,0
372;372;2017-10-01;MasterCard;Crédito;Básico Nacional;31463351;12736835;182249106;18869342576,37;50626;2861556,41
373;373;2017-01-01;Elo;Débito;Outros;54174737;18180096;214090562;12340743438,77;0;0,0
374;374;2020-04-01;Elo;Pré-Pago;Básico Internacional;4489992;2625958;14809558;657380422,07;0;0,0
375;375;2020-07-01;Elo;Crédito;Outros;155720;95767;2732735;542096488,87;2887;2210585,65
376;376;2013-01-01;MasterCard;Crédito;Básico Nacional;38453245;16086967;144878292;13011466231,0;75189;2003747,84
377;377;2021-07-01;MasterCard;Débito;Premium;333052;138282;2334714;248187351,59;752;447617,99
378;378;2019-04-01;American Express;Crédito;Corporativo;121031;108783;2726120;1511769528,58;275604;246768501,86
379;379;2021-04-01;MasterCard;Pré-Pago;Platinum;3119733;1875773;36989279;1884522014,71;0;0,0
380;380;2023-04-01;Elo;Pré-Pago;Básico Nacional;4513867;6112;31033;1100843,27;15;334,44
381;381;2022-01-01;American Express;Crédito;Intermediário;448255;334759;8696505;1525440079,88;65859;33653254,31
382;382;2012-10-01;American Express;Crédito;Platinum;656938;449048;10638147;1637875708,96;943838;406675099,42
383;383;2015-10-01;VISA;Débito;Básico Internacional;114247719;32581901;605701505;39605728074,85;117033;18437780,06
384;384;2022-07-01;MasterCard;Pré-Pago;Platinum;5466048;2976279;80420555;3856858553,24;0;0,0
385;385;2018-07-01;MasterCard;Débito;Intermediário;893070;366448;7656994;537885777,24;1101;256809,45
386;386;2020-04-01;VISA;Débito;Empresarial;1561727;588688;13090179;1643930376,55;750;210879,26
387;387;2015-07-01;MasterCard;Crédito;Outros;9246379;3825289;41896247;4277026908,51;13214;1975151,85
388;388;2024-04-01;VISA;Pré-Pago;Básico Internacional;68105009;14374131;202959206;8569261312,47;1920004;280306352,19
389;389;2024-01-01;MasterCard;Débito;Básico Internacional;41433963;13161685;481795376;31367606841,55;61996;15020125,32
390;390;2018-04-01;Elo;Débito;Básico Internacional;24353812;7130670;165197826;8725272544,39;0;0,0
391;391;2021-04-01;VISA;Débito;Intermediário;3149096;2108683;48634435;4157209579,61;343;70604,02
392;392;2019-01-01;VISA;Débito;Básico Nacional;5804935;2976134;68048052;4303369340,67;650;66169,59
393;393;2024-01-01;Elo;Crédito;Básico Internacional;4089756;2084406;46232920;8219524581,86;65917;28881164,87
394;394;2023-01-01;MasterCard;Débito;Básico Nacional;461638;338722;10388314;799900242,8;20;5169,92
395;395;2012-04-01;VISA;Débito;Empresarial;1154979;463608;6492889;710719456,45;0;0,0
396;396;2020-10-01;MasterCard;Débito;Empresarial;1012771;313941;8443895;677758349,72;60;47807,04
397;397;2021-10-01;MasterCard;Pré-Pago;Empresarial;689169;274959;10048714;639256384,97;0;0,0
398;398;2017-07-01;VISA;Crédito;Premium;687328;504640;37389087;6214330544,59;1869892;631420285,89
399;399;2011-10-01;MasterCard;Débito;Intermediário;898651;405885;7115512;485948487,22;4531;1089276,54
400;400;2013-07-01;Outras;Crédito;Outros;1113748;370647;2717367;344971271,1;10;4540,43
401;401;2018-07-01;Elo;Crédito;Outros;1097080;405405;6331777;632945156,85;6366;2351648,99
402;402;2020-01-01;American Express;Crédito;Corporativo;115623;101085;1774762;659388219,61;182543;178205064,36
403;403;2020-10-01;Elo;Crédito;Intermediário;2498027;1121699;17571220;1919123134,34;4118;615878,16
404;404;2017-10-01;Elo;Débito;Outros;55228132;21962443;273743120;16256290906,02;0;0,0
405;405;2015-01-01;Elo;Débito;Básico Internacional;20434608;3646252;66003374;3418957540,94;0;0,0
406;406;2018-04-01;VISA;Débito;Corporativo;270466;1;1;28,85;0;0,0
407;407;2013-07-01;Bandeira própria;Crédito;Outros;676655;179871;1113208;99769259,27;0;0,0
408;408;2014-07-01;Elo;Crédito;Corporativo;3880;1375;1799;45833822,79;0;0,0
409;409;2020-10-01;MasterCard;Débito;Platinum;823353;369866;8586697;837463125,89;830;318247,54
410;410;2021-01-01;VISA;Crédito;Platinum;6469142;4697150;190662251;28178366243,38;1102958;355717197,21
411;411;2012-10-01;VISA;Crédito;Premium;456750;323006;21229696;3534744046,22;1153232;422430128,2
412;412;2014-04-01;MasterCard;Crédito;Outros;8310134;3574595;37478290;3607695391,73;27370;2000435,52
413;413;2020-04-01;VISA;Crédito;Empresarial;1461435;815311;16247622;4043485810,85;144331;125909233,11
414;414;2015-01-01;MasterCard;Débito;Platinum;1018672;485531;8562620;671352914,65;14130;4712713,52
415;415;2012-04-01;VISA;Crédito;Básico Nacional;32938059;16703623;154307139;11452717991,27;128285;7883551,34
416;416;2014-07-01;MasterCard;Crédito;Outros;8617444;3727548;38591095;3942334765,89;28204;2287097,94
417;417;2016-10-01;VISA;Crédito;Intermediário;6495681;4956107;136284528;16908766167,9;2926470;577696939,9
418;418;2024-04-01;MasterCard;Débito;Básico Nacional;427493;297327;10136151;776629090,86;8;5131,18
419;419;2022-10-01;VISA;Débito;Platinum;1929239;1157615;44779212;4198373081,99;652;125751,51
420;420;2014-04-01;Elo;Débito;Básico Nacional;4852412;1406043;12847836;690687902,01;0;0,0
421;421;2020-10-01;Elo;Pré-Pago;Básico Internacional;4866538;3037149;26422008;1267435881,5;0;0,0
422;422;2023-07-01;VISA;Crédito;Premium;6829526;4649646;264305905;50958194146,36;4678199;2428067943,67
423;423;2015-04-01;VISA;Débito;Outros;4496;4496;8516;325608,64;0;0,0
424;424;2018-01-01;VISA;Crédito;Premium;711634;528213;39616184;6627891556,92;1547814;677327806,76
425;425;2017-01-01;Diners Club;Crédito;Premium;4;3;19;2326,99;0;0,0
426;426;2011-04-01;Outras;Débito;Outros;2654898;1057192;23078880;1322069419,57;0;0,0
427;427;2019-07-01;Elo;Débito;Básico Nacional;13210141;5493000;106849871;6508842402,01;0;0,0
428;428;2013-10-01;Elo;Débito;Outros;12840611;4588337;36516958;2241914449,38;0;0,0
429;429;2024-01-01;VISA;Crédito;Outros;2203028;1002354;10218218;2162217923,81;174283;168086118,19
430;430;2024-04-01;VISA;Pré-Pago;Outros;26522361;7666478;60105572;3088874806,38;104610;16140478,16
431;431;2012-04-01;Outras;Débito;Outros;2905023;1147974;25040045;1497934714,02;0;0,0
432;432;2021-01-01;VISA;Crédito;Outros;6198405;1663795;14984633;1804079585,47;48701;17893817,4
433;433;2023-07-01;American Express;Crédito;Platinum;18427;16290;352279;47211290,7;2181;843688,91
434;434;2015-04-01;VISA;Crédito;Intermediário;7773151;5436336;125217409;15656842310,81;3307134;709307906,32
435;435;2020-10-01;MasterCard;Pré-Pago;Corporativo;9647;370;69664;5282119,91;385;385507,35
436;436;2018-07-01;VISA;Pré-Pago;Platinum;165628;7327;506;350661,6;206293;44560107,86
437;437;2021-10-01;VISA;Crédito;Empresarial;1961570;1173314;32108225;9232789704,63;353779;323240183,35
438;438;2017-01-01;American Express;Crédito;Corporativo;147551;84061;2166696;1155233013,57;209799;168394030,65
439;439;2015-07-01;VISA;Débito;Empresarial;1471959;670164;11942653;1449889798,67;182;41207,88
440;440;2017-01-01;VISA;Crédito;Premium;655946;485377;35210122;5897306350,39;1535381;529740227,74
441;441;2015-10-01;VISA;Crédito;Outros;3080550;555739;6999558;827320645,33;43868;6012813,01
442;442;2016-01-01;MasterCard;Débito;Intermediário;719554;301690;6769113;512945332,72;1241;372454,45
443;443;2019-04-01;MasterCard;Pré-Pago;Básico Nacional;98901;22646;292108;16615707,56;0;0,0
444;444;2012-01-01;Bandeira própria;Crédito;Outros;595039;174566;999970;85813984,31;0;0,0
445;445;2023-07-01;American Express;Crédito;Corporativo;65771;47465;1303530;1111759340,06;97189;131105351,53
446;446;2018-07-01;VISA;Crédito;Básico Nacional;23080187;10789825;146543435;12109165062,9;187091;14341358,99
447;447;2019-10-01;VISA;Crédito;Básico Internacional;23140958;14106639;268030323;24751244563,14;1607155;269422353,01
448;448;2019-10-01;Hipercard;Crédito;Básico Nacional;3877789;3049368;61014379;8729518972,06;0;0,0
449;449;2013-04-01;Outras;Crédito;Básico Nacional;831176;232240;64605;38486701,04;0;0,0
450;450;2019-10-01;VISA;Crédito;Premium;1095057;824390;64084409;11108670114,78;1954829;956260452,91
451;451;2019-04-01;VISA;Débito;Platinum;1746619;1136005;39789902;3162239900,17;794;135477,04
