Indicador;IndicadorDetalhe;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
Balança comercial;Exportações;2009-04-23;2011;189,94;185,0;22,74;155,5;235,0;;0
Balança comercial;Exportações;2009-04-23;2012;206,82;198,28;24,57;166,3;258,0;;0
Balança comercial;Exportações;2009-04-23;2013;220,47;217,23;28,12;177,9;300,0;;0
Balança comercial;Exportações;2009-04-24;2009;154,09;155,0;14,45;125,0;193,0;;0
Balança comercial;Exportações;2009-04-24;2010;173,67;172,0;20,83;138,0;240,53;;0
Balança comercial;Exportações;2009-04-24;2011;187,59;184,0;20,81;155,5;235,0;;0
Balança comercial;Exportações;2009-04-24;2012;204,17;198,0;22,8;166,3;258,0;;0
Balança comercial;Exportações;2009-04-24;2013;220,34;217,23;28,17;177,9;300,0;;0
Balança comercial;Exportações;2009-04-27;2009;154,34;155,12;14,61;125,0;193,0;;0
Balança comercial;Exportações;2009-04-27;2010;174,66;172,0;20,25;138,0;240,53;;0
Balança comercial;Exportações;2009-04-27;2011;188,59;185,0;20,71;155,5;235,0;;0
Balança comercial;Exportações;2009-04-27;2012;204,22;197,65;23,55;166,3;258,0;;0
Balança comercial;Exportações;2009-04-27;2013;219,36;217,0;28,88;177,9;300,0;;0
Balança comercial;Exportações;2009-04-28;2009;154,66;155,33;14,61;125,0;193,0;;0
Balança comercial;Exportações;2009-04-28;2010;174,82;172,0;19,98;138,0;240,53;;0
Balança comercial;Exportações;2009-04-28;2011;188,59;185,0;20,71;155,5;235,0;;0
Balança comercial;Exportações;2009-04-28;2012;204,22;197,65;23,55;166,3;258,0;;0
Balança comercial;Exportações;2009-04-28;2013;219,36;217,0;28,88;177,9;300,0;;0
Balança comercial;Exportações;2009-04-29;2009;154,55;155,06;14,58;125,0;193,0;;0
Balança comercial;Exportações;2009-04-29;2010;174,7;172,0;20,01;138,0;240,53;;0
Balança comercial;Exportações;2009-04-29;2011;188,38;183,0;20,77;155,5;235,0;;0
Balança comercial;Exportações;2009-04-29;2012;203,6;196,15;23,66;166,3;258,0;;0
Balança comercial;Exportações;2009-04-29;2013;218,7;210,0;28,98;177,9;300,0;;0
Balança comercial;Exportações;2009-04-30;2009;156,1;155,53;15,28;125,0;193,0;;0
Balança comercial;Exportações;2009-04-30;2010;175,49;172,0;20,53;138,0;240,53;;0
Balança comercial;Exportações;2009-04-30;2011;190,71;184,65;22,74;155,5;235,0;;0
Balança comercial;Exportações;2009-04-30;2012;206,33;197,3;25,52;166,3;258,0;;0
Balança comercial;Exportações;2009-04-30;2013;218,7;210,0;28,98;177,9;300,0;;0
Balança comercial;Exportações;2009-05-04;2009;156,79;155,77;15,51;125,0;193,0;;0
Balança comercial;Exportações;2009-05-04;2010;176,36;172,5;20,57;138,0;240,53;;0
Balança comercial;Exportações;2009-05-04;2011;192,44;188,65;21,93;155,5;235,0;;0
Balança comercial;Exportações;2009-05-04;2012;208,45;198,56;24,76;166,3;258,0;;0
Balança comercial;Exportações;2009-05-04;2013;220,21;213,5;29,45;177,9;300,0;;0
Balança comercial;Exportações;2009-05-05;2009;156,79;155,77;15,51;125,0;193,0;;0
Balança comercial;Exportações;2009-05-05;2010;176,36;172,5;20,57;138,0;240,53;;0
Balança comercial;Exportações;2009-05-05;2011;192,44;188,65;21,93;155,5;235,0;;0
Balança comercial;Exportações;2009-05-05;2012;208,45;198,56;24,76;166,3;258,0;;0
Balança comercial;Exportações;2009-05-05;2013;220,21;213,5;29,45;177,9;300,0;;0
Balança comercial;Exportações;2009-05-06;2009;156,54;155,53;15,45;125,0;193,0;;0
Balança comercial;Exportações;2009-05-06;2010;176,05;172,0;20,37;138,0;240,53;;0
Balança comercial;Exportações;2009-05-06;2011;192,0;186,3;21,47;155,5;235,0;;0
Balança comercial;Exportações;2009-05-06;2012;208,26;201,83;24,04;166,3;258,0;;0
Balança comercial;Exportações;2009-05-06;2013;220,84;217,0;28,48;177,9;300,0;;0
Balança comercial;Exportações;2009-05-07;2009;157,04;155,56;15,36;125,0;193,0;;0
Balança comercial;Exportações;2009-05-07;2010;174,83;173,0;17,3;138,0;210,0;;0
Balança comercial;Exportações;2009-05-07;2011;192,26;190,0;21,34;155,5;235,0;;0
Balança comercial;Exportações;2009-05-07;2012;206,43;201,83;21,1;166,3;250,0;;0
Balança comercial;Exportações;2009-05-07;2013;217,51;217,0;20,31;177,9;250,0;;0
Balança comercial;Exportações;2009-05-08;2009;157,39;156,4;14,97;125,0;193,0;;0
Balança comercial;Exportações;2009-05-08;2010;176,31;173,0;20,36;138,0;240,53;;0
Balança comercial;Exportações;2009-05-08;2011;192,26;190,0;21,34;155,5;235,0;;0
Balança comercial;Exportações;2009-05-08;2012;206,43;201,83;21,1;166,3;250,0;;0
Balança comercial;Exportações;2009-05-08;2013;217,51;217,0;20,31;177,9;250,0;;0
Balança comercial;Exportações;2009-05-11;2009;157,5;157,15;14,97;125,0;193,0;;0
Balança comercial;Exportações;2009-05-11;2010;176,77;173,0;20,46;138,0;240,53;;0
Balança comercial;Exportações;2009-05-11;2011;192,26;190,0;21,34;155,5;235,0;;0
Balança comercial;Exportações;2009-05-11;2012;206,43;201,83;21,1;166,3;250,0;;0
Balança comercial;Exportações;2009-05-11;2013;217,51;217,0;20,31;177,9;250,0;;0
Balança comercial;Exportações;2009-05-12;2009;157,34;156,8;14,86;125,0;193,0;;0
Balança comercial;Exportações;2009-05-12;2010;176,24;173,0;20,42;138,0;240,53;;0
Balança comercial;Exportações;2009-05-12;2011;191,1;188,15;21,53;155,5;235,0;;0
Balança comercial;Exportações;2009-05-12;2012;204,93;198,56;21,52;166,3;250,0;;0
Balança comercial;Exportações;2009-05-12;2013;215,71;213,5;20,9;177,9;250,0;;0
Balança comercial;Exportações;2009-05-13;2009;157,34;156,8;14,86;125,0;193,0;;0
Balança comercial;Exportações;2009-05-13;2010;176,24;173,0;20,42;138,0;240,53;;0
Balança comercial;Exportações;2009-05-13;2011;191,1;188,15;21,53;155,5;235,0;;0
Balança comercial;Exportações;2009-05-13;2012;204,93;198,56;21,52;166,3;250,0;;0
Balança comercial;Exportações;2009-05-13;2013;215,71;213,5;20,9;177,9;250,0;;0
Balança comercial;Exportações;2009-05-14;2009;157,34;156,8;14,86;125,0;193,0;;0
Balança comercial;Exportações;2009-05-14;2010;176,24;173,0;20,42;138,0;240,53;;0
Balança comercial;Exportações;2009-05-14;2011;191,1;188,15;21,53;155,5;235,0;;0
Balança comercial;Exportações;2009-05-14;2012;204,93;198,56;21,52;166,3;250,0;;0
Balança comercial;Exportações;2009-05-14;2013;215,71;213,5;20,9;177,9;250,0;;0
Balança comercial;Exportações;2009-05-15;2009;156,76;156,0;14,72;125,0;193,0;;0
Balança comercial;Exportações;2009-05-15;2010;175,77;173,0;20,41;138,0;240,53;;0
Balança comercial;Exportações;2009-05-15;2011;191,19;188,15;21,49;155,5;235,0;;0
Balança comercial;Exportações;2009-05-15;2012;205,04;198,56;21,47;166,3;250,0;;0
Balança comercial;Exportações;2009-05-15;2013;215,71;213,5;20,9;177,9;250,0;;0
Balança comercial;Exportações;2009-05-18;2009;156,66;155,56;13,91;131,2;193,0;;0
Balança comercial;Exportações;2009-05-18;2010;176,04;173,1;18,69;145,4;240,53;;0
Balança comercial;Exportações;2009-05-18;2011;190,38;188,15;18,64;155,5;235,0;;0
Balança comercial;Exportações;2009-05-18;2012;203,46;198,56;18,93;166,3;248,89;;0
Balança comercial;Exportações;2009-05-18;2013;217,14;217,0;21,08;177,9;250,0;;0
Balança comercial;Exportações;2009-05-19;2009;157,0;156,0;14,22;131,2;193,0;;0
Balança comercial;Exportações;2009-05-19;2010;175,57;173,0;18,84;145,4;240,53;;0
Balança comercial;Exportações;2009-05-19;2011;190,47;188,15;18,59;155,5;235,0;;0
Balança comercial;Exportações;2009-05-19;2012;203,59;198,56;18,88;166,3;248,89;;0
Balança comercial;Exportações;2009-05-19;2013;217,34;217,0;21,02;177,9;250,0;;0
Balança comercial;Exportações;2009-05-20;2009;156,94;155,56;14,22;131,2;193,0;;0
Balança comercial;Exportações;2009-05-20;2010;175,45;173,0;18,93;145,4;240,53;;0
Balança comercial;Exportações;2009-05-20;2011;190,22;188,15;18,83;155,5;235,0;;0
Balança comercial;Exportações;2009-05-20;2012;203,26;198,56;19,17;166,3;248,89;;0
Balança comercial;Exportações;2009-05-20;2013;217,34;217,0;21,02;177,9;250,0;;0
Balança comercial;Exportações;2009-05-21;2009;156,97;155,56;14,47;131,2;193,0;;0
Balança comercial;Exportações;2009-05-21;2010;175,33;173,0;19,13;141,3;240,53;;0
Balança comercial;Exportações;2009-05-21;2011;190,03;188,15;19,22;151,2;235,0;;0
Balança comercial;Exportações;2009-05-21;2012;203,02;198,56;19,68;161,7;248,89;;0
Balança comercial;Exportações;2009-05-21;2013;217,06;217,0;21,62;173,0;250,0;;0
Balança comercial;Exportações;2009-05-22;2009;156,97;155,56;14,47;131,2;193,0;;0
Balança comercial;Exportações;2009-05-22;2010;175,33;173,0;19,13;141,3;240,53;;0
Balança comercial;Exportações;2009-05-22;2011;190,03;188,15;19,22;151,2;235,0;;0
Balança comercial;Exportações;2009-05-22;2012;203,02;198,56;19,68;161,7;248,89;;0
Balança comercial;Exportações;2009-05-22;2013;217,06;217,0;21,62;173,0;250,0;;0
Balança comercial;Exportações;2009-05-25;2009;157,28;156,0;14,46;131,2;193,0;;0
Balança comercial;Exportações;2009-05-25;2010;175,33;173,0;19,13;141,3;240,53;;0
Balança comercial;Exportações;2009-05-25;2011;190,03;188,15;19,22;151,2;235,0;;0
Balança comercial;Exportações;2009-05-25;2012;203,02;198,56;19,68;161,7;248,89;;0
Balança comercial;Exportações;2009-05-25;2013;217,06;217,0;21,62;173,0;250,0;;0
Balança comercial;Exportações;2009-05-26;2009;157,33;156,0;14,32;131,2;193,0;;0
Balança comercial;Exportações;2009-05-26;2010;175,14;173,0;18,9;141,3;240,53;;0
Balança comercial;Exportações;2009-05-26;2011;190,03;188,15;19,22;151,2;235,0;;0
Balança comercial;Exportações;2009-05-26;2012;203,02;198,56;19,68;161,7;248,89;;0
Balança comercial;Exportações;2009-05-26;2013;217,06;217,0;21,62;173,0;250,0;;0
Balança comercial;Exportações;2009-05-27;2009;157,33;156,0;14,32;131,2;193,0;;0
Balança comercial;Exportações;2009-05-27;2010;175,14;173,0;18,9;141,3;240,53;;0
Balança comercial;Exportações;2009-05-27;2011;190,03;188,15;19,22;151,2;235,0;;0
Balança comercial;Exportações;2009-05-27;2012;203,02;198,56;19,68;161,7;248,89;;0
Balança comercial;Exportações;2009-05-27;2013;217,06;217,0;21,62;173,0;250,0;;0
Balança comercial;Exportações;2009-05-28;2009;157,38;156,0;14,47;131,2;193,0;;0
Balança comercial;Exportações;2009-05-28;2010;175,19;171,25;19,17;141,3;240,53;;0
Balança comercial;Exportações;2009-05-28;2011;190,21;190,0;19,68;151,2;235,0;;0
Balança comercial;Exportações;2009-05-28;2012;203,27;201,55;20,22;161,7;248,89;;0
Balança comercial;Exportações;2009-05-28;2013;217,0;215,0;22,34;173,0;250,0;;0
Balança comercial;Exportações;2009-05-29;2009;157,04;155,78;14,04;131,2;193,0;;0
Balança comercial;Exportações;2009-05-29;2010;174,48;172,6;18,93;141,3;240,53;;0
Balança comercial;Exportações;2009-05-29;2011;190,8;191,0;18,75;151,2;235,0;;0
Balança comercial;Exportações;2009-05-29;2012;205,36;201,83;21,08;161,7;248,89;;0
Balança comercial;Exportações;2009-05-29;2013;219,93;217,23;24,32;173,0;269,2;;0
Balança comercial;Exportações;2009-06-01;2009;156,38;155,28;13,72;131,2;193,0;;0
Balança comercial;Exportações;2009-06-01;2010;173,57;171,05;18,3;141,3;240,53;;0
Balança comercial;Exportações;2009-06-01;2011;189,17;190,5;17,45;151,2;235,0;;0
Balança comercial;Exportações;2009-06-01;2012;203,07;198,56;18,93;161,7;239,2;;0
Balança comercial;Exportações;2009-06-01;2013;218,16;217,0;23,84;173,0;269,2;;0
Balança comercial;Exportações;2009-06-02;2009;156,32;154,82;13,72;131,2;193,0;;0
Balança comercial;Exportações;2009-06-02;2010;173,58;171,05;18,3;141,3;240,53;;0
Balança comercial;Exportações;2009-06-02;2011;189,49;191,15;17,46;151,2;235,0;;0
Balança comercial;Exportações;2009-06-02;2012;203,27;202,4;18,9;161,7;239,2;;0
Balança comercial;Exportações;2009-06-02;2013;218,46;217,0;23,87;173,0;269,2;;0
Balança comercial;Exportações;2009-06-03;2009;156,58;155,0;13,7;131,2;193,0;;0
Balança comercial;Exportações;2009-06-03;2010;173,74;172,6;18,09;141,3;240,53;;0
Balança comercial;Exportações;2009-06-03;2011;189,49;191,15;17,46;151,2;235,0;;0
Balança comercial;Exportações;2009-06-03;2012;203,27;202,4;18,9;161,7;239,2;;0
Balança comercial;Exportações;2009-06-03;2013;218,46;217,0;23,87;173,0;269,2;;0
Balança comercial;Exportações;2009-06-04;2009;155,88;154,64;13,42;131,2;193,0;;0
Balança comercial;Exportações;2009-06-04;2010;173,56;172,6;18,36;141,3;240,53;;0
Balança comercial;Exportações;2009-06-04;2011;188,65;190,5;18,12;151,2;235,0;;0
Balança comercial;Exportações;2009-06-04;2012;202,03;198,0;19,53;161,7;239,2;;0
Balança comercial;Exportações;2009-06-04;2013;217,11;215,0;23,97;173,0;269,2;;0
Balança comercial;Exportações;2009-06-05;2009;155,62;154,32;13,43;131,2;193,0;;0
Balança comercial;Exportações;2009-06-05;2010;173,06;171,05;18,39;141,3;240,53;;0
Balança comercial;Exportações;2009-06-05;2011;188,75;190,5;18,11;151,2;235,0;;0
Balança comercial;Exportações;2009-06-05;2012;202,15;199,0;19,5;161,7;239,2;;0
Balança comercial;Exportações;2009-06-05;2013;217,24;215,0;23,93;173,0;269,2;;0
Balança comercial;Exportações;2009-06-08;2009;155,36;154,82;11,99;131,2;182,0;;0
Balança comercial;Exportações;2009-06-08;2010;174,01;172,8;19,0;141,3;240,53;;0
Balança comercial;Exportações;2009-06-08;2011;189,0;191,15;19,09;151,2;235,0;;0
Balança comercial;Exportações;2009-06-08;2012;201,96;198,5;20,13;161,7;239,2;;0
Balança comercial;Exportações;2009-06-08;2013;216,41;213,0;24,53;173,0;269,2;;0
Balança comercial;Exportações;2009-06-09;2009;155,28;154,64;12,21;131,2;182,0;;0
Balança comercial;Exportações;2009-06-09;2010;173,55;172,6;18,42;141,3;240,53;;0
Balança comercial;Exportações;2009-06-09;2011;189,25;191,15;18,28;151,2;235,0;;0
Balança comercial;Exportações;2009-06-09;2012;203,14;200,7;19,38;161,7;239,2;;0
Balança comercial;Exportações;2009-06-09;2013;218,58;217,0;23,82;173,0;269,2;;0
Balança comercial;Exportações;2009-06-10;2009;155,47;154,0;12,19;131,2;182,0;;0
Balança comercial;Exportações;2009-06-10;2010;173,71;172,8;18,19;141,3;240,53;;0
Balança comercial;Exportações;2009-06-10;2011;189,29;191,0;17,82;151,2;235,0;;0
Balança comercial;Exportações;2009-06-10;2012;203,14;200,7;19,38;161,7;239,2;;0
Balança comercial;Exportações;2009-06-10;2013;218,58;217,0;23,82;173,0;269,2;;0
Balança comercial;Exportações;2009-06-12;2009;155,67;154,5;12,37;131,2;182,0;;0
Balança comercial;Exportações;2009-06-12;2010;174,16;173,0;18,0;141,3;240,53;;0
Balança comercial;Exportações;2009-06-12;2011;190,42;191,15;17,49;151,2;235,0;;0
Balança comercial;Exportações;2009-06-12;2012;204,62;202,4;18,9;161,7;239,2;;0
Balança comercial;Exportações;2009-06-12;2013;220,44;219,8;23,28;173,0;269,2;;0
Balança comercial;Exportações;2009-06-15;2009;155,71;155,0;12,51;131,2;182,0;;0
Balança comercial;Exportações;2009-06-15;2010;174,37;173,0;17,87;141,3;240,53;;0
Balança comercial;Exportações;2009-06-15;2011;189,64;191,0;17,42;151,2;235,0;;0
Balança comercial;Exportações;2009-06-15;2012;203,64;200,7;18,8;161,7;239,2;;0
Balança comercial;Exportações;2009-06-15;2013;219,53;217,0;22,85;173,0;269,2;;0
Balança comercial;Exportações;2009-06-16;2009;155,71;155,0;12,51;131,2;182,0;;0
Balança comercial;Exportações;2009-06-16;2010;174,37;173,0;17,87;141,3;240,53;;0
Balança comercial;Exportações;2009-06-16;2011;189,64;191,0;17,42;151,2;235,0;;0
Balança comercial;Exportações;2009-06-16;2012;203,64;200,7;18,8;161,7;239,2;;0
Balança comercial;Exportações;2009-06-16;2013;219,53;217,0;22,85;173,0;269,2;;0
Balança comercial;Exportações;2009-06-17;2009;155,73;155,0;12,53;131,2;182,0;;0
Balança comercial;Exportações;2009-06-17;2010;174,32;173,0;17,86;141,3;240,53;;0
Balança comercial;Exportações;2009-06-17;2011;189,64;191,0;17,42;151,2;235,0;;0
Balança comercial;Exportações;2009-06-17;2012;203,64;200,7;18,8;161,7;239,2;;0
Balança comercial;Exportações;2009-06-17;2013;219,53;217,0;22,85;173,0;269,2;;0
Balança comercial;Exportações;2009-06-18;2009;154,5;152,0;12,13;131,2;182,0;;0
Balança comercial;Exportações;2009-06-18;2010;171,97;170,5;16,54;141,3;240,53;;0
Balança comercial;Exportações;2009-06-18;2011;187,27;190,0;14,44;151,2;210,0;;0
Balança comercial;Exportações;2009-06-18;2012;202,21;200,0;18,48;161,7;239,2;;0
Balança comercial;Exportações;2009-06-18;2013;217,75;215,0;22,41;173,0;269,2;;0
Balança comercial;Exportações;2009-06-19;2009;154,74;153,12;10,8;133,0;182,0;;0
Balança comercial;Exportações;2009-06-19;2010;171,8;172,8;13,87;141,3;210,0;;0
Balança comercial;Exportações;2009-06-19;2011;188,84;190,65;15,68;151,2;215,08;;0
Balança comercial;Exportações;2009-06-19;2012;202,21;200,0;18,48;161,7;239,2;;0
Balança comercial;Exportações;2009-06-19;2013;217,75;215,0;22,41;173,0;269,2;;0
Balança comercial;Exportações;2009-06-22;2009;154,57;152,96;11,06;133,0;182,0;;0
Balança comercial;Exportações;2009-06-22;2010;172,33;173,2;13,71;141,3;210,0;;0
Balança comercial;Exportações;2009-06-22;2011;190,33;192,15;15,23;151,2;215,08;;0
Balança comercial;Exportações;2009-06-22;2012;204,29;202,4;18,36;161,7;239,2;;0
Balança comercial;Exportações;2009-06-22;2013;219,78;219,8;22,89;173,0;269,2;;0
Balança comercial;Exportações;2009-06-23;2009;155,29;153,61;11,9;133,0;188,9;;0
Balança comercial;Exportações;2009-06-23;2010;171,99;173,0;13,68;141,3;210,0;;0
Balança comercial;Exportações;2009-06-23;2011;189,45;191,3;15,38;151,2;215,08;;0
Balança comercial;Exportações;2009-06-23;2012;203,17;201,2;18,43;161,7;239,2;;0
Balança comercial;Exportações;2009-06-23;2013;218,34;217,0;22,95;173,0;269,2;;0
Balança comercial;Exportações;2009-06-24;2009;155,35;154,13;11,68;133,0;188,9;;0
Balança comercial;Exportações;2009-06-24;2010;171,92;173,05;13,53;141,3;210,0;;0
Balança comercial;Exportações;2009-06-24;2011;189,34;190,65;15,02;151,2;215,08;;0
Balança comercial;Exportações;2009-06-24;2012;203,25;202,4;17,92;161,7;239,2;;0
Balança comercial;Exportações;2009-06-24;2013;218,83;219,8;22,36;173,0;269,2;;0
Balança comercial;Exportações;2009-06-25;2009;155,77;154,16;11,37;136,0;188,9;;0
Balança comercial;Exportações;2009-06-25;2010;172,13;173,1;13,66;141,3;210,0;;0
Balança comercial;Exportações;2009-06-25;2011;189,88;191,3;15,17;151,2;215,08;;0
Balança comercial;Exportações;2009-06-25;2012;204,04;203,5;18,09;161,7;239,2;;0
Balança comercial;Exportações;2009-06-25;2013;220,35;222,6;22,07;173,0;269,2;;0
Balança comercial;Exportações;2009-06-26;2009;155,55;153,12;11,2;136,0;188,9;;0
Balança comercial;Exportações;2009-06-26;2010;172,25;173,1;13,54;141,3;210,0;;0
Balança comercial;Exportações;2009-06-26;2011;189,26;190,65;15,09;151,2;215,08;;0
Balança comercial;Exportações;2009-06-26;2012;203,33;202,4;17,85;161,7;239,2;;0
Balança comercial;Exportações;2009-06-26;2013;219,56;219,8;21,67;173,0;269,2;;0
Balança comercial;Exportações;2009-06-29;2009;156,12;154,1;10,99;138,6;188,9;;0
Balança comercial;Exportações;2009-06-29;2010;173,04;173,4;13,18;141,3;210,0;;0
Balança comercial;Exportações;2009-06-29;2011;188,87;190,0;15,34;151,2;215,08;;0
Balança comercial;Exportações;2009-06-29;2012;201,34;201,2;16,05;161,7;225,0;;0
Balança comercial;Exportações;2009-06-29;2013;216,64;217,0;18,32;173,0;250,0;;0
Balança comercial;Exportações;2009-06-30;2009;156,23;154,1;10,92;138,6;188,9;;0
Balança comercial;Exportações;2009-06-30;2010;172,74;173,4;13,3;141,3;210,0;;0
Balança comercial;Exportações;2009-06-30;2011;188,76;190,0;15,33;151,2;215,08;;0
